"","cpid","crop.name","crop.category","cropid","variable","value"
"7106","KACHCHH","MULI(RADDISH)","VEGETABLES",604,"20",1
"7107","KACHCHH","DHANA (DHANIYA)","VEGETABLES",605,"20",1
"7114","KACHCHH","SOVIN (GOUVAR)","OTHERS",701,"20",1
"7115","KACHCHH","ISABGOL","OTHERS",702,"20",1
"7116","DEVAS","JOWAR","CEREALS",101,"20",1
"7117","DEVAS","MAKKA(MAIZE)","CEREALS",102,"20",1
"7118","DEVAS","DHAN(PADDY)","CEREALS",103,"20",1
"7119","DEVAS","RAJGARA","CEREALS",104,"20",1
"7120","DEVAS","BAJRA","CEREALS",105,"20",1
"7121","DEVAS","GENHU(WHEAT)","CEREALS",104,"20",1
"7122","DEVAS","TUAR","PULSES",201,"20",1
"7123","DEVAS","CHANA","PULSES",202,"20",1
"7124","DEVAS","CHAWLA","PULSES",203,"20",1
"7125","DEVAS","URAD","PULSES",204,"20",1
"7126","DEVAS","MUNG","PULSES",205,"20",1
"7127","DEVAS","SOYABEAN","OILSEEDS",301,"20",1
"7128","DEVAS","MUNGFALI(GROUNDNUT)","OILSEEDS",302,"20",1
"7129","DEVAS","TILLEE(SESAME)","OILSEEDS",303,"20",1
"7130","DEVAS","KAPAS(COTTON)","FIBRE",401,"20",1
"7131","DEVAS","AAM(MANGO)","FRUIT",501,"20",1
"7132","DEVAS","NARIYAL(COCUNUT)","FRUIT",502,"20",1
"7133","DEVAS","JAM","FRUIT",503,"20",1
"7134","DEVAS","JAMUN","FRUIT",504,"20",1
"7135","DEVAS","PAPITA","FRUIT",505,"20",1
"7136","DEVAS","TARBUJ","FRUIT",506,"20",1
"7137","DEVAS","KHARBUJ","FRUIT",507,"20",1
"7138","DEVAS","AMROOD","FRUIT",508,"20",1
"7139","DEVAS","SITAFAL","FRUIT",509,"20",1
"7140","DEVAS","ANAR","FRUIT",510,"20",1
"7141","DEVAS","TEMRU","FRUIT",511,"20",1
"7142","DEVAS","KHAJUR(DATES)","FRUIT",512,"20",1
"7143","DEVAS","BILLA","FRUIT",513,"20",1
"7144","DEVAS","BAIR(INDIAN APPLE)","FRUIT",514,"20",1
"7145","DEVAS","MAHUA","FRUIT",515,"20",1
"7146","DEVAS","IMALI(TAMARIND)","FRUIT",516,"20",1
"7147","DEVAS","KAILA","FRUIT",517,"20",1
"7148","DEVAS","AWLA(GOOSEBERRY)","FRUIT",518,"20",1
"7149","DEVAS","BADAM","FRUIT",519,"20",1
"7150","DEVAS","CHIKU","FRUIT",520,"20",1
"7151","DEVAS","KARUNDA","FRUIT",521,"20",1
"7152","DEVAS","NIMBU(LEMON)","FRUIT",522,"20",1
"7153","DEVAS","NARANGI","FRUIT",523,"20",1
"7154","DEVAS","KATAR","FRUIT",524,"20",1
"7155","DEVAS","BHINDI(OKRA)","VEGETABLES",601,"20",1
"7156","DEVAS","KARELA(BITTER GOURD)","VEGETABLES",602,"20",1
"7157","DEVAS","KAKADI","VEGETABLES",603,"20",1
"7158","DEVAS","BAINGAN(BRINJAL)","VEGETABLES",604,"20",1
"7159","DEVAS","GOBHI(CAULIFLOWER)","VEGETABLES",605,"20",1
"7160","DEVAS","TAMATAR(TOMATO)","VEGETABLES",606,"20",1
"7161","DEVAS","GAJAR(CARROT)","VEGETABLES",607,"20",1
"7162","DEVAS","MULI(RADDISH)","VEGETABLES",608,"20",1
"7163","DEVAS","PALAK(SPINACH)","VEGETABLES",609,"20",1
"7164","DEVAS","MAITHI(FENUGREEK)","VEGETABLES",610,"20",1
"7165","DEVAS","AALU(POTATO)","VEGETABLES",611,"20",1
"7166","DEVAS","BATLA","VEGETABLES",612,"20",1
"7167","DEVAS","DHANIYA(CORIANDER)","VEGETABLES",613,"20",1
"7168","DEVAS","MIRCHI(CHILLIES)","VEGETABLES",614,"20",1
"7169","DEVAS","ARABI(TARO)","VEGETABLES",615,"20",1
"7170","DEVAS","GILKI","VEGETABLES",616,"20",1
"7171","DEVAS","GAWARFALI(CLUSTER BEANS)","VEGETABLES",617,"20",1
"7172","DEVAS","LOKI(BOTTLE GOURD)","VEGETABLES",618,"20",1
"7173","DEVAS","KADDU(PUMPKIN)","VEGETABLES",619,"20",1
"7174","DEVAS","TORIYA (RIDGE GOURD)","VEGETABLES",620,"20",1
"7175","DEVAS","TUMADI","VEGETABLES",621,"20",1
"7176","DEVAS","JHUMAKI","VEGETABLES",622,"20",1
"7177","DEVAS","BALAR","VEGETABLES",624,"20",1
"7178","DEVAS","SURJNAFALI","VEGETABLES",625,"20",1
"7179","DEVAS","HALDI(TURMERIC)","VEGETABLES",626,"20",1
"7180","DEVAS","DANGARI","VEGETABLES",627,"20",1
"7181","DEVAS","AMADI","VEGETABLES",628,"20",1
"7182","DEVAS","SHAKAR-KAND(SWEET POTATO)","VEGETABLES",629,"20",1
"7183","DEVAS","SOUP","VEGETABLES",630,"20",1
"7184","DEVAS","ARANDI","VEGETABLES",631,"20",1
"7185","KHANDWA","JOWAR","CEREALS",101,"20",1
"7186","KHANDWA","MAIZE","CEREALS",102,"20",1
"7187","KHANDWA","WHEAT","CEREALS",103,"20",1
"7188","KHANDWA","PADDY","CEREALS",104,"20",1
"7189","KHANDWA","SAWARIYA","PULSES",201,"20",1
"7190","KHANDWA","CODU","PULSES",202,"20",1
"7191","KHANDWA","KUTKI","PULSES",203,"20",1
"7192","KHANDWA","BADALI","PULSES",204,"20",1
"7193","KHANDWA","GRAM","PULSES",205,"20",1
"7194","KHANDWA","TUWAR","PULSES",206,"20",1
"7195","KHANDWA","URAD","PULSES",207,"20",1
"7196","KHANDWA","MUNG","PULSES",208,"20",1
"7197","KHANDWA","CHAWALA","PULSES",209,"20",1
"7198","KHANDWA","MASOOR","PULSES",210,"20",1
"7199","KHANDWA","SOYABEAN","OILSEEDS",301,"20",1
"7200","KHANDWA","MUNGFALI (GROUNDNUT)","OILSEEDS",302,"20",1
"7201","KHANDWA","TILLI(SESAME)","OILSEEDS",303,"20",1
"7202","KHANDWA","COTTON","FIBRE",401,"20",1
"7203","KHANDWA","JAM","FRUIT",501,"20",1
"7204","KHANDWA","AAM(MANGO)","FRUIT",502,"20",1
"7205","KHANDWA","JAMUN(BLACK PLUM)","FRUIT",503,"20",1
"7206","KHANDWA","BER (INDIAN APPLE)","FRUIT",504,"20",1
"7207","KHANDWA","AAWALA(GOOSEBERRY)","FRUIT",505,"20",1
"7208","KHANDWA","MAHUWA","FRUIT",506,"20",1
"7209","KHANDWA","TEMRU","FRUIT",507,"20",1
"7210","KHANDWA","NIMBU(LEMON)","FRUIT",508,"20",1
"7211","KHANDWA","SITAFAL(CUSTARD APPLE)","FRUIT",509,"20",1
"7212","KHANDWA","KELA(BANANA)","FRUIT",510,"20",1
"7213","KHANDWA","PAPITA(PAPPAYA)","FRUIT",511,"20",1
"7214","KHANDWA","KATAL (JACKFRUIT)","FRUIT",512,"20",1
"7215","KHANDWA","IMALI(TAMARIND)","FRUIT",513,"20",1
"7216","KHANDWA","SUGARCANE","FRUIT",514,"20",1
"7217","KHANDWA","BEGAN(BRINJAL)","VEGETABLES",601,"20",1
"7218","KHANDWA","BALAR","VEGETABLES",602,"20",1
"7219","KHANDWA","PALAK(SPINACH)","VEGETABLES",603,"20",1
"7220","KHANDWA","METHI(FENUGREEK)","VEGETABLES",604,"20",1
"7221","KHANDWA","BHINDI(OKRA)","VEGETABLES",605,"20",1
"7222","KHANDWA","KARELA(BITTER GOURD)","VEGETABLES",606,"20",1
"7223","KHANDWA","GAWARFALI(CLUSTER BEANS)","VEGETABLES",607,"20",1
"7224","KHANDWA","KADU(PUMPKIN)","VEGETABLES",608,"20",1
"7225","KHANDWA","GILKI","VEGETABLES",609,"20",1
"7226","KHANDWA","MUTTOR(PEAS)","VEGETABLES",610,"20",1
"7227","KHANDWA","LOKI(BOTTLE GOURD)","VEGETABLES",611,"20",1
"7228","KHANDWA","AMADI KI BHAJI","VEGETABLES",612,"20",1
"7229","KHANDWA","MIRCH","VEGETABLES",613,"20",1
"7230","KHANDWA","GAJAR(CARROT)","VEGETABLES",614,"20",1
"7231","KHANDWA","MULI(RADDISH)","VEGETABLES",615,"20",1
"7232","MAHBUBNAGAR","RICE","CEREALS",101,"20",1
"7233","MAHBUBNAGAR","JOWAR","CEREALS",102,"20",1
"7234","MAHBUBNAGAR","PACHHA JONNA","CEREALS",103,"20",1
"7235","MAHBUBNAGAR","PATTHI","PULSES",201,"20",1
"7237","MAHBUBNAGAR","KANDI","PULSES",203,"20",1
"7239","MAHBUBNAGAR","GREEN GRAM ","PULSES",205,"20",1
"7241","MAHBUBNAGAR","BEBBARLU","PULSES",207,"20",1
"7243","MAHBUBNAGAR","PALLI","OILSEEDS",301,"20",1
"7244","MAHBUBNAGAR","SOYA ","OILSEEDS",302,"20",1
"7245","MAHBUBNAGAR","SUNFLOWER ","OILSEEDS",303,"20",1
"7246","MAHBUBNAGAR","SESAME","OILSEEDS",304,"20",1
"7248","MAHBUBNAGAR","MANGO","FRUIT",501,"20",1
"7250","MAHBUBNAGAR","REGU","FRUIT",503,"20",1
"7252","MAHBUBNAGAR","NALLA NERADI PANDU","FRUIT",505,"20",1
"7254","MAHBUBNAGAR","GANGA RENI PANDU","FRUIT",507,"20",1
"7256","MAHBUBNAGAR","SAPOTA","FRUIT",509,"20",1
"7261","MAHBUBNAGAR","VANKAAYA","VEGETABLES",605,"20",1
"7266","MAHBUBNAGAR","TOTA KURA(LEAFY VEGETABLE)","VEGETABLES",610,"20",1
"7268","MALKANGIRI","PADDY","CEREALS",102,"20",1
"7269","MALKANGIRI","RAGI","CEREALS",103,"20",1
"7270","MALKANGIRI","SUA (MILLETS)","CEREALS",104,"20",1
"7272","MALKANGIRI","BOROBOTI","PULSES",201,"20",1
"7274","MALKANGIRI","HORSE GRAM","PULSES",203,"20",1
"7275","MALKANGIRI","JHUDUNGO","PULSES",204,"20",1
"7276","MALKANGIRI","PIGEON PEA","PULSES",205,"20",1
"7277","MALKANGIRI","BLACK GRAM","PULSES",206,"20",1
"7278","MALKANGIRI","GREEN GRAM","PULSES",207,"20",1
"7279","MALKANGIRI","ALSI","OILSEEDS",301,"20",1
"7280","MALKANGIRI","SEASAME","OILSEEDS",302,"20",1
"7281","MALKANGIRI","GROUND NUT","OILSEEDS",303,"20",1
"7282","MALKANGIRI","SUN FLOWER","OILSEEDS",304,"20",1
"7283","MALKANGIRI","COCONUT","FRUIT",501,"20",1
"7284","MALKANGIRI","BANANA","FRUIT",502,"20",1
"7285","MALKANGIRI","CAULI FLOWER","PULSES",NA,"20",1
"7289","MALKANGIRI","RADISH","PULSES",NA,"20",1
"7292","MALKANGIRI","SUGAR CANE","FRUIT",504,"20",1
"7293","MALKANGIRI"," YAM ROOT","VEGETABLES",601,"20",1
"7295","MALKANGIRI","BANGLORE BAIGONO(TYPE OF BRINJAL)","VEGETABLES",603,"20",1
"7296","MALKANGIRI","BEANS","VEGETABLES",604,"20",1
"7297","MALKANGIRI","BITTER GOURD","VEGETABLES",605,"20",1
"7299","MALKANGIRI","BOTTLE GOURD","VEGETABLES",607,"20",1
"7303","MALKANGIRI","MUSTARD","VEGETABLES",611,"20",1
"7304","MALKANGIRI","CAULIFLOWER","VEGETABLES",612,"20",1
"7307","MALKANGIRI","EVY GOURD","VEGETABLES",615,"20",1
"7308","MALKANGIRI","KIDNEY BEANS","VEGETABLES",616,"20",1
"7310","MALKANGIRI","LADY’S FINGER","VEGETABLES",618,"20",1
"7311","MALKANGIRI","POTATO","VEGETABLES",619,"20",1
"7314","MALKANGIRI","RIDGE GOURD","VEGETABLES",622,"20",1
"7315","MALKANGIRI","SNAKE GOURD","VEGETABLES",623,"20",1
"7316","MALKANGIRI","SWEET ROOT","VEGETABLES",624,"20",1
"7317","MALKANGIRI","TOMATO","VEGETABLES",625,"20",1
"7319","MALKANGIRI","CHILLI","VEGETABLES",627,"20",1
"7320","MALKANGIRI","DHONIA(CORIANDER)","VEGETABLES",628,"20",1
"7323","MALKANGIRI","ONION","VEGETABLES",631,"20",1
"7324","MALKANGIRI","TURMERIC","VEGETABLES",632,"20",1
"7325","PALAMU","MAKKA(MAIZE)","CEREALS",101,"20",1
"7326","PALAMU"," DHAN(PADDY)","CEREALS",102,"20",1
"7327","PALAMU","GENHU(WHEAT)","CEREALS",103,"20",1
"7328","PALAMU","JO(JOWAR)","CEREALS",104,"20",1
"7332","PALAMU","KODO ","CEREALS",108,"20",1
"7333","PALAMU","JINORA(TYPE OF BAJRA)","CEREALS",109,"20",1
"7334","PALAMU","ARHAR","PULSES",201,"20",1
"7335","PALAMU","GRAM","PULSES",202,"20",1
"7336","PALAMU","MASOOR","PULSES",203,"20",1
"7337","PALAMU","KURTHI","PULSES",204,"20",1
"7339","PALAMU","URAD","PULSES",206,"20",1
"7340","PALAMU","KHESARI ","PULSES",207,"20",1
"7341","PALAMU","BARAI ","PULSES",208,"20",1
"7342","PALAMU","MOONG","PULSES",209,"20",1
"7343","PALAMU","MATAR(PEAS)","PULSES",210,"20",1
"7345","PALAMU","TISI","OILSEEDS",302,"20",1
"7346","PALAMU","SARSO(MUSTARD)","OILSEEDS",303,"20",1
"7347","PALAMU","BADAM","OILSEEDS",304,"20",1
"7348","PALAMU","TIL(SESAME)","OILSEEDS",305,"20",1
"7350","PALAMU","MAHUA FRUIT","FRUIT",501,"20",1
"7351","PALAMU","AAM(MANGO)","FRUIT",502,"20",1
"7353","PALAMU","AMRUD(GUVAVA)","FRUIT",504,"20",1
"7356","PALAMU","LEMON","FRUIT",507,"20",1
"7367","PALAMU","AADI (GINGER)","VEGETABLES",602,"20",1
"7368","PALAMU","TAMATOR(TOMATO)","VEGETABLES",603,"20",1
"7369","PALAMU","AALU(POTATO)","VEGETABLES",604,"20",1
"7370","PALAMU","PYAJ(ONION)","VEGETABLES",605,"20",1
"7371","PALAMU","BAIGAN(BRINJAL)","VEGETABLES",606,"20",1
"7372","PALAMU","MULLI(RADDISH)","VEGETABLES",607,"20",1
"7373","PALAMU","MIRCHA(CHILLIES)","VEGETABLES",608,"20",1
"7374","PALAMU","BHINDI (OKRA)","VEGETABLES",609,"20",1
"7376","PALAMU","LOKI(BOTTLE GOURD)","VEGETABLES",611,"20",1
"7377","PALAMU","CAULIFLOWER","VEGETABLES",612,"20",1
"7378","PALAMU","NENUA","VEGETABLES",613,"20",1
"7379","PALAMU","JHINGA ","VEGETABLES",614,"20",1
"7381","PALAMU","LAHSUN(GARLIC)","VEGETABLES",616,"20",1
"7390","PALAMU","PALAK(SPINACH)","VEGETABLES",625,"20",1
"7391","PALAMU","DHANIA(CORIANDER)","VEGETABLES",626,"20",1
"7393","PALAMU","HALDI(TURMERIC)","VEGETABLES",628,"20",1
"7396","PALAMU","SAKARKAND(SWEET POTATO)","VEGETABLES",631,"20",1
"7397","BANKURA","PADDY","CEREALS",101,"20",1
"7401","BANKURA","RAHER ","PULSES",201,"20",1
"7402","BANKURA","CHOLA","PULSES",202,"20",1
"7403","BANKURA","ROMA  ","PULSES",203,"20",1
"7407","BANKURA","DUMUR ","PULSES",207,"20",1
"7408","BANKURA","MUSTARD","OILSEEDS",301,"20",1
"7409","BANKURA","TISI ","OILSEEDS",302,"20",1
"7410","BANKURA","KHASLA ","OILSEEDS",303,"20",1
"7411","BANKURA","TAMARIND","FRUIT",501,"20",1
"7412","BANKURA","MANGO","FRUIT",502,"20",1
"7413","BANKURA","JAM / KUT (BLACKBERRY)","FRUIT",503,"20",1
"7414","BANKURA","JACKFRUIT","FRUIT",504,"20",1
"7415","BANKURA","BEL","FRUIT",505,"20",1
"7416","BANKURA","AMRA (  MANGO)","FRUIT",506,"20",1
"7417","BANKURA","DATE","FRUIT",507,"20",1
"7418","BANKURA","PLUM","FRUIT",508,"20",1
"7419","BANKURA","GUVAVA","FRUIT",509,"20",1
"7420","BANKURA","CUSTARD APPLE ","FRUIT",510,"20",1
"7421","BANKURA","KUL ","FRUIT",511,"20",1
"7427","BANKURA","WATER MELON","FRUIT",517,"20",1
"7429","BANKURA","POTATO","VEGETABLES",601,"20",1
"7430","BANKURA","GREEN ONION","VEGETABLES",602,"20",1
"7431","BANKURA","BRINJAL","VEGETABLES",603,"20",1
"7432","BANKURA","RADDISH","VEGETABLES",604,"20",1
"7433","BANKURA","LAU(BOTTLE GOURD)","VEGETABLES",605,"20",1
"7434","BANKURA","NOTE SHAK  (LEAFY VEGETABLE)","VEGETABLES",606,"20",1
"7436","BANKURA","MUNGA ( DRUMSTICK)","VEGETABLES",608,"20",1
"7437","BANKURA","PEPE (PAPAYA)","VEGETABLES",609,"20",1
"7438","BANKURA","SARU/ALTI (ROOT VEGETABLE)","VEGETABLES",610,"20",1
"7439","BANKURA","LADY'S FINGER","VEGETABLES",611,"20",1
"7440","BANKURA","JHINGA","VEGETABLES",612,"20",1
"7441","BANKURA","KARLA (BITTER GOURD )","VEGETABLES",613,"20",1
"7442","BANKURA","BARBATI","VEGETABLES",614,"20",1
"7443","BANKURA","KALMI SHAK  (LEAFY VEGETABLE)","VEGETABLES",615,"20",1
"7444","BANKURA","KUNDRI","VEGETABLES",616,"20",1
"7445","BANKURA","OLL KAPHI  (ROOT VEGETABLE)","VEGETABLES",617,"20",1
"7446","BANKURA","KHAM ALU  (ROOT VEGETABLE)","VEGETABLES",618,"20",1
"7447","BANKURA","GREEN CHILLIES","VEGETABLES",619,"20",1
"7449","BANKURA","PALANG SHAK  (LEAFY VEGETABLE)","VEGETABLES",621,"20",1
"7451","BANKURA","TOMATO","VEGETABLES",623,"20",1
"7452","BANKURA","SIM","VEGETABLES",624,"20",1
"7453","BANKURA","LASUN (GARLIC)","VEGETABLES",625,"20",1
"7455","BANKURA","KULATHI SHAK  (LEAFY VEGETABLE)","VEGETABLES",627,"20",1
"7456","BANKURA","HINCHA SHAK (LEAFY VEGETABLE)","VEGETABLES",628,"20",1
